step,Loss/train,Loss/val,Metrics/l2_distance,Metrics/cosine_similarity,LR
0,inf,0.04533414542675018,3.3733601570129395,0.9776446223258972,9.990133548853919e-05
1,0.13457441329956055,0.03020808845758438,2.760017156600952,0.9821550846099854,9.960573515854776e-05
2,0.10636342316865921,0.019083913415670395,2.433712959289551,0.9854922890663147,9.91143606370315e-05
3,0.06898243725299835,0.01472997386008501,2.2724618911743164,0.9876470565795898,9.842915460467339e-05
4,0.04917094111442566,0.014826559461653233,2.3258094787597656,0.9877657890319824,9.75528237177059e-05
5,0.03865867480635643,0.01181346457451582,2.092798948287964,0.9894008636474609,9.648882405599579e-05
6,0.02940100058913231,0.011445132084190845,2.0636706352233887,0.990385115146637,9.524135384708643e-05
7,0.022565405815839767,0.012315575033426285,2.135939359664917,0.9902106523513794,9.3815331638325e-05
8,0.018952947109937668,0.007308082189410925,1.6635973453521729,0.9926920533180237,9.221639629686251e-05
9,0.018659843131899834,0.008056134916841984,1.7325186729431152,0.9925252199172974,9.045084880199283e-05
10,0.01722445711493492,0.007995053194463253,1.7300167083740234,0.9929406642913818,8.852565952111036e-05
11,0.014358922839164734,0.008453413844108582,1.7695763111114502,0.9932345151901245,8.64484318299219e-05
12,0.013383929617702961,0.00874113105237484,1.7966543436050415,0.9931983351707458,8.422735845670104e-05
13,0.012014339677989483,0.007080012001097202,1.6154230833053589,0.9939196109771729,8.187119965441525e-05
14,0.011521546170115471,0.006174326874315739,1.5227761268615723,0.9945492148399353,7.938926137285307e-05
15,0.010114947333931923,0.005803920794278383,1.467441439628601,0.9948933720588684,7.679133705096319e-05
16,0.009965707547962666,0.006267759017646313,1.5266495943069458,0.9948635697364807,7.408768578898162e-05
17,0.009103702381253242,0.005774670746177435,1.4663736820220947,0.9951055645942688,7.128896686481312e-05
18,0.008965001441538334,0.003995220176875591,1.2344648838043213,0.9959832429885864,6.840622518211603e-05
19,0.00834312941879034,0.0038398809265345335,1.2129968404769897,0.9961451292037964,6.545084761455655e-05
20,0.007509194780141115,0.004383282270282507,1.2838295698165894,0.995972216129303,6.243449752219021e-05
21,0.00767148844897747,0.003344295546412468,1.133841872215271,0.9965827465057373,5.93690674577374e-05
22,0.007556665688753128,0.0042920662090182304,1.270705223083496,0.9961803555488586,5.626666097668931e-05
23,0.007040891796350479,0.003560985205695033,1.1676592826843262,0.996532142162323,5.3139527153689414e-05
24,0.006877249572426081,0.003058342495933175,1.09403395652771,0.9968228340148926,4.999999873689376e-05
25,0.006591337732970715,0.0030906242318451405,1.0931342840194702,0.9968138337135315,4.686047395807691e-05
26,0.006151351612061262,0.0030616114381700754,1.0881906747817993,0.9969058036804199,4.3733340135077015e-05
27,0.00620314572006464,0.0025706428568810225,1.0057697296142578,0.9971679449081421,4.063093365402892e-05
28,0.006067012436687946,0.0029876173939555883,1.0739620923995972,0.9970256090164185,3.756550722755492e-05
29,0.005756474565714598,0.002505801385268569,0.9931306838989258,0.9972788691520691,3.4549149859230965e-05
30,0.005620432551950216,0.0027271939907222986,1.0305160284042358,0.9971650838851929,3.1593772291671485e-05
31,0.005144372582435608,0.0027626350056380033,1.0343987941741943,0.9971668124198914,2.8711036065942608e-05
32,0.005458243191242218,0.0026788802351802588,1.0252991914749146,0.9972662329673767,2.591231714177411e-05
33,0.005446017719805241,0.0023501068353652954,0.9677729606628418,0.9974340796470642,2.3208660422824323e-05
34,0.005162465386092663,0.002319187857210636,0.9586391448974609,0.9974489212036133,2.061073791992385e-05
35,0.005293192807585001,0.0018587833037599921,0.871862530708313,0.9977481961250305,1.812879963836167e-05
36,0.004919510334730148,0.0017253684345632792,0.8435535430908203,0.9978216886520386,1.5772644474054687e-05
37,0.004989278502762318,0.0021204559598118067,0.9262527227401733,0.9976029992103577,1.355156837234972e-05
38,0.005034373141825199,0.002246091840788722,0.9463769197463989,0.9975416660308838,1.147433795267716e-05
39,0.005083190277218819,0.0019381059100851417,0.8842961192131042,0.9977564811706543,9.549150490784086e-06
40,0.005121810827404261,0.002068642992526293,0.9145867824554443,0.9976652264595032,7.783603905409109e-06
41,0.004895816091448069,0.0020913954358547926,0.9178618788719177,0.9976453185081482,6.184665835462511e-06
42,0.004978721961379051,0.002441059798002243,0.9795745015144348,0.9974368214607239,4.758647264679894e-06
43,0.005060581956058741,0.0020783317741006613,0.9140310287475586,0.9976181387901306,3.5111756915284786e-06
44,0.004805983975529671,0.0022077986504882574,0.9388154745101929,0.9975849986076355,2.447174210828962e-06
45,0.004918806254863739,0.0022249105386435986,0.9418244957923889,0.997590184211731,1.570841959619429e-06
46,0.004968142602592707,0.002453408669680357,0.9822869896888733,0.9974525570869446,8.856374620336283e-07
47,0.004898348823189735,0.0023545364383608103,0.9676517248153687,0.9974884390830994,3.942649300370249e-07
48,0.004820406436920166,0.002284468151628971,0.9536645412445068,0.9975209832191467,9.866357686405536e-08
49,0.004815700463950634,0.002755500376224518,1.0363723039627075,0.9973030686378479,0.0
