step,Loss/train,Loss/val,Metrics/l2_distance,Metrics/cosine_similarity,LR
0,0.2675982117652893,0.2714165151119232,1.5835552215576172,0.9691633582115173,9.990133548853919e-05
1,0.23226028680801392,0.28275367617607117,1.3003928661346436,0.9443628191947937,9.960573515854776e-05
2,0.21019898355007172,0.2932589650154114,1.3313031196594238,0.9268202185630798,9.91143606370315e-05
3,0.18598321080207825,0.27632877230644226,1.0059571266174316,0.9540581703186035,9.842915460467339e-05
4,0.19026066362857819,0.2789708971977234,1.0549380779266357,0.9488838315010071,9.75528237177059e-05
5,0.18230344355106354,0.2773914337158203,0.899121880531311,0.9491113424301147,9.648882405599579e-05
6,0.1717098206281662,0.2729445993900299,0.8800512552261353,0.9582240581512451,9.524135384708643e-05
7,0.15624921023845673,0.2812480032444,0.9069443345069885,0.9422738552093506,9.3815331638325e-05
8,0.14622412621974945,0.267177015542984,0.685056746006012,0.9694423675537109,9.221639629686251e-05
9,0.15522995591163635,0.2792481482028961,0.8339642882347107,0.946342408657074,9.045084880199283e-05
10,0.15917637944221497,0.27685052156448364,0.9555471539497375,0.9510667324066162,8.852565952111036e-05
11,0.13927942514419556,0.27051636576652527,0.7360285520553589,0.9621711373329163,8.64484318299219e-05
12,0.14749611914157867,0.27332836389541626,0.8363468647003174,0.9571457505226135,8.422735845670104e-05
13,0.14629283547401428,0.2827841639518738,0.884424090385437,0.9408448934555054,8.187119965441525e-05
14,0.15014952421188354,0.27189764380455017,0.7928171157836914,0.9604840278625488,7.938926137285307e-05
15,0.13356000185012817,0.27394723892211914,0.7747069001197815,0.9552934169769287,7.679133705096319e-05
16,0.13561893999576569,0.2725595533847809,0.7547051906585693,0.9583393335342407,7.408768578898162e-05
17,0.12881453335285187,0.2695997357368469,0.7328887581825256,0.9633030891418457,7.128896686481312e-05
18,0.12496057897806168,0.2705093324184418,0.6754807829856873,0.9616202116012573,6.840622518211603e-05
19,0.13046957552433014,0.27499493956565857,0.7456172108650208,0.9545025825500488,6.545084761455655e-05
20,0.10872878134250641,0.2710444927215576,0.675679087638855,0.959863543510437,6.243449752219021e-05
21,0.1201213076710701,0.27740734815597534,0.7819949984550476,0.9483758211135864,5.93690674577374e-05
22,0.12046706676483154,0.27112385630607605,0.6688674688339233,0.9606603980064392,5.626666097668931e-05
23,0.11850559711456299,0.2728724479675293,0.715752363204956,0.9564440250396729,5.3139527153689414e-05
24,0.10480695962905884,0.27696549892425537,0.6857278943061829,0.9499498009681702,4.999999873689376e-05
25,0.12057085335254669,0.27634549140930176,0.7221818566322327,0.9513144493103027,4.686047395807691e-05
26,0.10686824470758438,0.2767176628112793,0.6891990900039673,0.9497585296630859,4.3733340135077015e-05
27,0.10650527477264404,0.2761174440383911,0.631721019744873,0.950255274772644,4.063093365402892e-05
28,0.11672422289848328,0.2763744294643402,0.6502038240432739,0.9510177373886108,3.756550722755492e-05
29,0.10230280458927155,0.2735600173473358,0.6288695931434631,0.9554133415222168,3.4549149859230965e-05
30,0.10285407304763794,0.27816063165664673,0.7031281590461731,0.948858380317688,3.1593772291671485e-05
31,0.09454230964183807,0.27792760729789734,0.6821757555007935,0.9470857381820679,2.8711036065942608e-05
32,0.10526283830404282,0.2761480510234833,0.6970028281211853,0.9517894983291626,2.591231714177411e-05
33,0.10048330575227737,0.2803051471710205,0.7136333584785461,0.9430652260780334,2.3208660422824323e-05
34,0.10155648738145828,0.27606526017189026,0.6616660356521606,0.9500664472579956,2.061073791992385e-05
35,0.0993710532784462,0.2783227264881134,0.6311798691749573,0.946414053440094,1.812879963836167e-05
36,0.09029010683298111,0.2792772352695465,0.6491914987564087,0.9447444081306458,1.5772644474054687e-05
37,0.08990515768527985,0.2796255052089691,0.7111821174621582,0.9447044730186462,1.355156837234972e-05
38,0.08862369507551193,0.2792891561985016,0.6832643747329712,0.9447999596595764,1.147433795267716e-05
39,0.09155016392469406,0.28077906370162964,0.6608428359031677,0.9430124163627625,9.549150490784086e-06
40,0.09358803927898407,0.28102952241897583,0.6916428208351135,0.9428106546401978,7.783603905409109e-06
41,0.08498743921518326,0.28141000866889954,0.6551707983016968,0.9419013857841492,6.184665835462511e-06
42,0.08588336408138275,0.2796879708766937,0.6497277021408081,0.9443995356559753,4.758647264679894e-06
43,0.09153260290622711,0.2812789976596832,0.6742990016937256,0.9421584010124207,3.5111756915284786e-06
44,0.08745108544826508,0.28012847900390625,0.657073438167572,0.9426835179328918,2.447174210828962e-06
45,0.08886057883501053,0.28299573063850403,0.6964850425720215,0.9376693367958069,1.570841959619429e-06
46,0.0888165533542633,0.27965447306632996,0.6387366652488708,0.9436845779418945,8.856374620336283e-07
47,0.08326048403978348,0.2800635099411011,0.6765857934951782,0.9433254599571228,3.942649300370249e-07
48,0.08250974863767624,0.2786036729812622,0.6542560458183289,0.9461296796798706,9.866357686405536e-08
49,0.09224823862314224,0.27686363458633423,0.6427438259124756,0.9488003849983215,0.0
