step,Loss/train,Loss/val,Metrics/l2_distance,Metrics/cosine_similarity,LR
0,3.622875928878784,1.0157862901687622,1.28862464427948,0.9604039192199707,9.990133548853919e-05
1,1.3022072315216064,0.6693528294563293,0.9227926731109619,0.8855764865875244,9.960573515854776e-05
2,1.004409670829773,0.30380865931510925,0.6661701202392578,0.9033763408660889,9.91143606370315e-05
3,0.8497911691665649,0.2807600498199463,0.6195346713066101,0.8822579383850098,9.842915460467339e-05
4,0.7399532794952393,0.23739828169345856,0.5657609105110168,0.9069749712944031,9.75528237177059e-05
5,0.6660210490226746,0.19270744919776917,0.4971984028816223,0.8924034833908081,9.648882405599579e-05
6,0.6234647035598755,0.13382303714752197,0.4327963590621948,0.8988490104675293,9.524135384708643e-05
7,0.571073055267334,0.11199663579463959,0.3911314010620117,0.9120151996612549,9.3815331638325e-05
8,0.5139621496200562,0.08146128803491592,0.3497200012207031,0.9033679366111755,9.221639629686251e-05
9,0.5155642628669739,0.1152016669511795,0.40176916122436523,0.884998619556427,9.045084880199283e-05
10,0.5253903865814209,0.06677263230085373,0.2938637435436249,0.9397499561309814,8.852565952111036e-05
11,0.46347710490226746,0.057479165494441986,0.29969921708106995,0.9125821590423584,8.64484318299219e-05
12,0.44164472818374634,0.0771612599492073,0.32410499453544617,0.9177495241165161,8.422735845670104e-05
13,0.4527119994163513,0.0713576227426529,0.3267609477043152,0.8917899131774902,8.187119965441525e-05
14,0.4352605640888214,0.04717310890555382,0.2800726890563965,0.9018152356147766,7.938926137285307e-05
15,0.402107834815979,0.048150334507226944,0.2694787383079529,0.9214574098587036,7.679133705096319e-05
16,0.38661330938339233,0.06792610138654709,0.3026622235774994,0.9124719500541687,7.408768578898162e-05
17,0.3790309429168701,0.04352754354476929,0.2537970542907715,0.9274464845657349,7.128896686481312e-05
18,0.3601446747779846,0.03291179984807968,0.230651393532753,0.9065635800361633,6.840622518211603e-05
19,0.38198256492614746,0.03088020160794258,0.22274571657180786,0.9313308000564575,6.545084761455655e-05
20,0.31993624567985535,0.042104318737983704,0.22688555717468262,0.9470420479774475,6.243449752219021e-05
21,0.3383862376213074,0.028679173439741135,0.21914394199848175,0.9087008833885193,5.93690674577374e-05
22,0.31432703137397766,0.03206557035446167,0.2311956286430359,0.9208371043205261,5.626666097668931e-05
23,0.2708335518836975,0.03876865655183792,0.23190276324748993,0.9291713833808899,5.3139527153689414e-05
24,0.26756519079208374,0.022909337654709816,0.1975843608379364,0.9195420742034912,4.999999873689376e-05
25,0.27844855189323425,0.03388337045907974,0.22391991317272186,0.923061192035675,4.686047395807691e-05
26,0.2390669584274292,0.029691392555832863,0.21169450879096985,0.9164450168609619,4.3733340135077015e-05
27,0.2475358247756958,0.031059762462973595,0.2058681696653366,0.9154761433601379,4.063093365402892e-05
28,0.27493882179260254,0.028430944308638573,0.21109241247177124,0.9079029560089111,3.756550722755492e-05
29,0.24494385719299316,0.02589033730328083,0.20795144140720367,0.9053961038589478,3.4549149859230965e-05
30,0.22271639108657837,0.02720608562231064,0.21836011111736298,0.899750828742981,3.1593772291671485e-05
31,0.19093920290470123,0.025259938091039658,0.19540241360664368,0.9169376492500305,2.8711036065942608e-05
32,0.2087765634059906,0.023263053968548775,0.20276299118995667,0.8952459692955017,2.591231714177411e-05
33,0.1988040655851364,0.018496591597795486,0.1852046698331833,0.8981221318244934,2.3208660422824323e-05
34,0.18239672482013702,0.020644934847950935,0.1849183291196823,0.9067520499229431,2.061073791992385e-05
35,0.17618857324123383,0.016534969210624695,0.1719762235879898,0.8944283127784729,1.812879963836167e-05
36,0.15607362985610962,0.01759476214647293,0.1757579743862152,0.8943600058555603,1.5772644474054687e-05
37,0.15938393771648407,0.018132613971829414,0.17923958599567413,0.9053987264633179,1.355156837234972e-05
38,0.163974329829216,0.020579107105731964,0.19178609549999237,0.8808491230010986,1.147433795267716e-05
39,0.13933968544006348,0.0188716109842062,0.18613046407699585,0.8839043378829956,9.549150490784086e-06
40,0.15791729092597961,0.017102297395467758,0.17675280570983887,0.8887694478034973,7.783603905409109e-06
41,0.13264673948287964,0.017737919464707375,0.18069028854370117,0.8768060803413391,6.184665835462511e-06
42,0.13661286234855652,0.017444370314478874,0.1775379776954651,0.8793490529060364,4.758647264679894e-06
43,0.14394213259220123,0.018418174237012863,0.18253973126411438,0.872506856918335,3.5111756915284786e-06
44,0.12955518066883087,0.015597367659211159,0.16917064785957336,0.8775061368942261,2.447174210828962e-06
45,0.13916908204555511,0.017025483772158623,0.17605918645858765,0.8703110814094543,1.570841959619429e-06
46,0.13581040501594543,0.016717534512281418,0.17550736665725708,0.8704012632369995,8.856374620336283e-07
47,0.1354370415210724,0.01793871447443962,0.18279200792312622,0.865687906742096,3.942649300370249e-07
48,0.11572552472352982,0.016765113919973373,0.17702384293079376,0.8651132583618164,9.866357686405536e-08
49,0.1274106800556183,0.01800350844860077,0.18317027390003204,0.8632605671882629,0.0
