step,Loss/train,Loss/val,Metrics/l2_distance,Metrics/cosine_similarity,LR
0,1.0176366567611694,1.0117188692092896,1.5660374164581299,0.9919015169143677,9.990133548853919e-05
1,0.9074733257293701,1.0078436136245728,1.4140840768814087,0.987999677658081,9.960573515854776e-05
2,0.8479143381118774,0.9674843549728394,1.1452877521514893,0.9927515983581543,9.91143606370315e-05
3,0.8498225212097168,1.0056644678115845,1.35817551612854,0.9890055060386658,9.842915460467339e-05
4,0.8340001702308655,1.0055012702941895,1.3659337759017944,0.9866598844528198,9.75528237177059e-05
5,0.8099136352539062,1.0217320919036865,1.4279239177703857,0.9845338463783264,9.648882405599579e-05
6,0.7888020277023315,0.9740692377090454,1.1252366304397583,0.9903429746627808,9.524135384708643e-05
7,0.762606680393219,0.994197428226471,1.360490322113037,0.9875724911689758,9.3815331638325e-05
8,0.7560681700706482,0.9808751940727234,1.0175325870513916,0.9932864308357239,9.221639629686251e-05
9,0.736059308052063,0.9921194911003113,1.0338444709777832,0.9904009103775024,9.045084880199283e-05
10,0.7318978309631348,0.984488844871521,1.1608601808547974,0.9901135563850403,8.852565952111036e-05
11,0.7255880832672119,0.9882254004478455,0.9367405772209167,0.9946287274360657,8.64484318299219e-05
12,0.7222903370857239,0.9626979231834412,0.9528003334999084,0.9925111532211304,8.422735845670104e-05
13,0.7189427614212036,0.9722254276275635,0.9057640433311462,0.9930569529533386,8.187119965441525e-05
14,0.7055974006652832,0.9499661326408386,0.8351025581359863,0.9945136308670044,7.938926137285307e-05
15,0.6854724884033203,0.9331268668174744,0.707790195941925,0.9958572387695312,7.679133705096319e-05
16,0.6778460741043091,0.9682612419128418,0.9733843803405762,0.9920212030410767,7.408768578898162e-05
17,0.6831425428390503,0.9435772895812988,0.8464230895042419,0.9943873882293701,7.128896686481312e-05
18,0.6608495116233826,0.9396315217018127,0.7898974418640137,0.995292067527771,6.840622518211603e-05
19,0.6593822836875916,0.9422436356544495,0.6957187652587891,0.9957138895988464,6.545084761455655e-05
20,0.6608770489692688,0.9590555429458618,0.7971603870391846,0.9947141408920288,6.243449752219021e-05
21,0.6303771138191223,0.9622410535812378,0.8113529086112976,0.9955017566680908,5.93690674577374e-05
22,0.6486386060714722,0.9493383169174194,0.9783123135566711,0.992745578289032,5.626666097668931e-05
23,0.6485460996627808,0.9354129433631897,0.7724812030792236,0.9947607517242432,5.3139527153689414e-05
24,0.6347424387931824,0.9277149438858032,0.6869253516197205,0.9953615069389343,4.999999873689376e-05
25,0.6177952885627747,0.92376708984375,0.6946206092834473,0.9954717755317688,4.686047395807691e-05
26,0.6013343334197998,0.9263312816619873,0.6910682320594788,0.9953433871269226,4.3733340135077015e-05
27,0.6199969053268433,0.9355943202972412,0.6120424866676331,0.9960427284240723,4.063093365402892e-05
28,0.6238995790481567,0.915564239025116,0.6441659927368164,0.9952929019927979,3.756550722755492e-05
29,0.6023627519607544,0.9248645901679993,0.6414662599563599,0.9962652921676636,3.4549149859230965e-05
30,0.5985332727432251,0.9340311884880066,0.7999783754348755,0.9926411509513855,3.1593772291671485e-05
31,0.589147686958313,0.9323931336402893,0.6841678619384766,0.9958395957946777,2.8711036065942608e-05
32,0.5769913196563721,0.9245551228523254,0.6603516340255737,0.9952549934387207,2.591231714177411e-05
33,0.5664328932762146,0.917390763759613,0.6253371834754944,0.9962799549102783,2.3208660422824323e-05
34,0.5710886716842651,0.9285838603973389,0.6623718738555908,0.9955424070358276,2.061073791992385e-05
35,0.5606430768966675,0.9283670783042908,0.5963504314422607,0.9955920577049255,1.812879963836167e-05
36,0.5572168827056885,0.9146145582199097,0.629888117313385,0.9953010082244873,1.5772644474054687e-05
37,0.5679121613502502,0.9165896773338318,0.6189159154891968,0.994999349117279,1.355156837234972e-05
38,0.5603800415992737,0.9230561256408691,0.596799910068512,0.9955523014068604,1.147433795267716e-05
39,0.5563746094703674,0.9193053245544434,0.6264574527740479,0.9954200983047485,9.549150490784086e-06
40,0.5486794710159302,0.9178547859191895,0.6315282583236694,0.9956536889076233,7.783603905409109e-06
41,0.5449656248092651,0.9241959452629089,0.6403668522834778,0.9952440857887268,6.184665835462511e-06
42,0.547904372215271,0.9208094477653503,0.6367714405059814,0.9952844381332397,4.758647264679894e-06
43,0.5547692179679871,0.9173826575279236,0.6324208974838257,0.9956356883049011,3.5111756915284786e-06
44,0.5402231216430664,0.9116358757019043,0.5996261239051819,0.9957042932510376,2.447174210828962e-06
45,0.5443031191825867,0.9148781895637512,0.6088462471961975,0.9956604838371277,1.570841959619429e-06
46,0.544289231300354,0.9126927256584167,0.5997616052627563,0.9957088232040405,8.856374620336283e-07
47,0.531998872756958,0.9144768118858337,0.6266217231750488,0.9956781268119812,3.942649300370249e-07
48,0.5321857333183289,0.9144966006278992,0.608474612236023,0.9956673979759216,9.866357686405536e-08
49,0.5298734307289124,0.9149341583251953,0.5869693756103516,0.9956271052360535,0.0
