step,Loss/train,Loss/val,Metrics/l2_distance,Metrics/cosine_similarity,LR
0,1.5135455131530762,0.19285434484481812,0.8595849275588989,0.9837367534637451,9.990133548853919e-05
1,0.1983357071876526,0.07333116978406906,0.5622204542160034,0.9888225793838501,9.960573515854776e-05
2,0.10920184850692749,0.054817743599414825,0.49210360646247864,0.9894446134567261,9.91143606370315e-05
3,0.0758812353014946,0.043199323117733,0.4332013726234436,0.9886177182197571,9.842915460467339e-05
4,0.057601816952228546,0.03235694020986557,0.37777629494667053,0.9890502691268921,9.75528237177059e-05
5,0.044642698019742966,0.025962848216295242,0.3406080901622772,0.9889706969261169,9.648882405599579e-05
6,0.03473703935742378,0.020964443683624268,0.28403231501579285,0.9908711314201355,9.524135384708643e-05
7,0.02888105995953083,0.017952214926481247,0.28225603699684143,0.9893932938575745,9.3815331638325e-05
8,0.025497455149888992,0.014742329716682434,0.24004743993282318,0.9908812046051025,9.221639629686251e-05
9,0.021349817514419556,0.011974023655056953,0.21461868286132812,0.9916199445724487,9.045084880199283e-05
10,0.019180553033947945,0.010423649102449417,0.198759987950325,0.9917699694633484,8.852565952111036e-05
11,0.016509711742401123,0.009619883261620998,0.18967096507549286,0.9915427565574646,8.64484318299219e-05
12,0.01467990968376398,0.010701567865908146,0.1962723582983017,0.9897000193595886,8.422735845670104e-05
13,0.013228831812739372,0.007787993643432856,0.17147406935691833,0.9917783141136169,8.187119965441525e-05
14,0.011812631972134113,0.006567989010363817,0.16252437233924866,0.9920985698699951,7.938926137285307e-05
15,0.010678233578801155,0.005054294131696224,0.13880380988121033,0.994117796421051,7.679133705096319e-05
16,0.009512691758573055,0.005920620169490576,0.15044422447681427,0.992285966873169,7.408768578898162e-05
17,0.008801979944109917,0.005904523655772209,0.1504938304424286,0.9916325807571411,7.128896686481312e-05
18,0.008312076330184937,0.00492057902738452,0.13803508877754211,0.9924701452255249,6.840622518211603e-05
19,0.007435669656842947,0.005179014056921005,0.1420854926109314,0.9911470413208008,6.545084761455655e-05
20,0.007377014495432377,0.004385598469525576,0.124496690928936,0.9934388995170593,6.243449752219021e-05
21,0.006849080324172974,0.003942346200346947,0.12341970205307007,0.9931265115737915,5.93690674577374e-05
22,0.006289239507168531,0.003573996713384986,0.11761310696601868,0.9936070442199707,5.626666097668931e-05
23,0.00570334680378437,0.0038909201975911856,0.121346615254879,0.9926681518554688,5.3139527153689414e-05
24,0.005511232651770115,0.00385306472890079,0.1221480742096901,0.9920496940612793,4.999999873689376e-05
25,0.005223916377872229,0.003099866909906268,0.1119881421327591,0.9932774901390076,4.686047395807691e-05
26,0.004855077713727951,0.0030952871311455965,0.10991010069847107,0.9934783577919006,4.3733340135077015e-05
27,0.004873079247772694,0.0032697441056370735,0.11306005716323853,0.9927440881729126,4.063093365402892e-05
28,0.004511525388807058,0.002640840830281377,0.1030619665980339,0.993839681148529,3.756550722755492e-05
29,0.0043341293931007385,0.0025600686203688383,0.0998917818069458,0.9942731857299805,3.4549149859230965e-05
30,0.00399926258251071,0.0025737513788044453,0.10023330897092819,0.9939249753952026,3.1593772291671485e-05
31,0.0038987125735729933,0.0032468356657773256,0.11553701013326645,0.9915460348129272,2.8711036065942608e-05
32,0.0038426166865974665,0.002438623458147049,0.09879343211650848,0.9938090443611145,2.591231714177411e-05
33,0.003715506987646222,0.0019868030212819576,0.09012004733085632,0.9949658513069153,2.3208660422824323e-05
34,0.0035510386805981398,0.002520181704312563,0.1006871685385704,0.9932091236114502,2.061073791992385e-05
35,0.003394761821255088,0.0021407073363661766,0.0937637910246849,0.9941858053207397,1.812879963836167e-05
36,0.003275620983913541,0.002207755343988538,0.09589807689189911,0.9938102960586548,1.5772644474054687e-05
37,0.0032349543180316687,0.0019594139885157347,0.09076050668954849,0.9944891333580017,1.355156837234972e-05
38,0.0032599365804344416,0.001837613177485764,0.0864630788564682,0.9949025511741638,1.147433795267716e-05
39,0.0031155783217400312,0.0020427387207746506,0.0926303118467331,0.9940714240074158,9.549150490784086e-06
40,0.0030651940032839775,0.0017762851202860475,0.08643923699855804,0.9948455095291138,7.783603905409109e-06
41,0.003047820646315813,0.001847223611548543,0.08797117322683334,0.9945258498191833,6.184665835462511e-06
42,0.0029577251989394426,0.001758983125910163,0.0858815535902977,0.9949153065681458,4.758647264679894e-06
43,0.002944011241197586,0.001780598540790379,0.08690895885229111,0.9947047233581543,3.5111756915284786e-06
44,0.0027819210663437843,0.001982791582122445,0.09078505635261536,0.9941609501838684,2.447174210828962e-06
45,0.0028586764819920063,0.0020361708011478186,0.09302746504545212,0.9938335418701172,1.570841959619429e-06
46,0.002751867985352874,0.0020435114856809378,0.09257087111473083,0.9939249753952026,8.856374620336283e-07
47,0.0027420474216341972,0.001809312729164958,0.08747652173042297,0.9945160746574402,3.942649300370249e-07
48,0.00271461415104568,0.0018669790588319302,0.08843347430229187,0.9944584369659424,9.866357686405536e-08
49,0.0027470667846500874,0.0017070684116333723,0.08435621112585068,0.994987428188324,0.0
