step,Loss/train,Loss/val,Metrics/l2_distance,Metrics/cosine_similarity,LR
0,0.4422786831855774,0.29223597049713135,2.7546579837799072,0.9803958535194397,9.990133548853919e-05
1,0.3854522109031677,0.2703912556171417,2.219421625137329,0.9903650879859924,9.960573515854776e-05
2,0.3625636100769043,0.26464787125587463,1.7756820917129517,0.9922904372215271,9.91143606370315e-05
3,0.3355541229248047,0.26150670647621155,1.7651630640029907,0.9944494366645813,9.842915460467339e-05
4,0.326044499874115,0.26048964262008667,1.6285642385482788,0.9941854476928711,9.75528237177059e-05
5,0.3010890483856201,0.2588101923465729,1.515736699104309,0.9947991371154785,9.648882405599579e-05
6,0.2855920195579529,0.2573741376399994,1.4068410396575928,0.9952605962753296,9.524135384708643e-05
7,0.27817171812057495,0.2571108341217041,1.3820008039474487,0.9953631162643433,9.3815331638325e-05
8,0.27153387665748596,0.25537940859794617,1.193514108657837,0.9962424635887146,9.221639629686251e-05
9,0.27246513962745667,0.2551286220550537,1.1599026918411255,0.9963200092315674,9.045084880199283e-05
10,0.2691499590873718,0.25504210591316223,1.1512728929519653,0.9963867664337158,8.852565952111036e-05
11,0.2658599615097046,0.2555147111415863,1.2201879024505615,0.9964007139205933,8.64484318299219e-05
12,0.26447373628616333,0.2552012503147125,1.1730369329452515,0.9963768720626831,8.422735845670104e-05
13,0.26355937123298645,0.2545250952243805,1.0871670246124268,0.996665894985199,8.187119965441525e-05
14,0.2622256577014923,0.2542889714241028,1.0621161460876465,0.9968553781509399,7.938926137285307e-05
15,0.26052019000053406,0.2540389895439148,1.0358377695083618,0.9970731735229492,7.679133705096319e-05
16,0.2602577209472656,0.2540682554244995,1.0363179445266724,0.9970746040344238,7.408768578898162e-05
17,0.2594539225101471,0.2540490925312042,1.0327599048614502,0.997077226638794,7.128896686481312e-05
18,0.25956785678863525,0.2530709207057953,0.8903060555458069,0.9975747466087341,6.840622518211603e-05
19,0.2586356997489929,0.2532176673412323,0.9156603813171387,0.9975141286849976,6.545084761455655e-05
20,0.2573515474796295,0.2533617615699768,0.9365373253822327,0.9974571466445923,6.243449752219021e-05
21,0.2578093707561493,0.2528162896633148,0.8547053337097168,0.9978110790252686,5.93690674577374e-05
22,0.2576421797275543,0.25303590297698975,0.8872667551040649,0.9976586699485779,5.626666097668931e-05
23,0.2572398781776428,0.25302958488464355,0.8882290720939636,0.9976778626441956,5.3139527153689414e-05
24,0.2567084729671478,0.2527444362640381,0.8438881635665894,0.9978388547897339,4.999999873689376e-05
25,0.2568483352661133,0.25268322229385376,0.8316639065742493,0.997865617275238,4.686047395807691e-05
26,0.25602081418037415,0.2525468170642853,0.8119629621505737,0.9979684352874756,4.3733340135077015e-05
27,0.25628164410591125,0.2520645260810852,0.7251794934272766,0.9982739686965942,4.063093365402892e-05
28,0.2561418414115906,0.25248995423316956,0.8042615652084351,0.9980300664901733,3.756550722755492e-05
29,0.255630224943161,0.2522099018096924,0.753382682800293,0.9981999397277832,3.4549149859230965e-05
30,0.2555731236934662,0.2524203658103943,0.7892135977745056,0.9980539679527283,3.1593772291671485e-05
31,0.25484636425971985,0.25222527980804443,0.7526045441627502,0.9981661438941956,2.8711036065942608e-05
32,0.2552749514579773,0.25234195590019226,0.7774574756622314,0.9981234669685364,2.591231714177411e-05
33,0.2550540566444397,0.2521360218524933,0.7398417592048645,0.9982433319091797,2.3208660422824323e-05
34,0.25485602021217346,0.25207236409187317,0.7291985750198364,0.9982926845550537,2.061073791992385e-05
35,0.2552502751350403,0.25190773606300354,0.6992303133010864,0.9984092116355896,1.812879963836167e-05
36,0.25468671321868896,0.2518431544303894,0.6836150884628296,0.9984349608421326,1.5772644474054687e-05
37,0.2545255422592163,0.2520362436771393,0.7214836478233337,0.9983038902282715,1.355156837234972e-05
38,0.25495925545692444,0.25215497612953186,0.7451221346855164,0.9982489347457886,1.147433795267716e-05
39,0.2550050616264343,0.2518976330757141,0.6951985955238342,0.9984095692634583,9.549150490784086e-06
40,0.2550923824310303,0.2521253824234009,0.7373788952827454,0.9982500076293945,7.783603905409109e-06
41,0.2547280490398407,0.25204095244407654,0.7243468165397644,0.9983183741569519,6.184665835462511e-06
42,0.2548348605632782,0.25218039751052856,0.7438023090362549,0.9981986880302429,4.758647264679894e-06
43,0.2549179196357727,0.2519984245300293,0.711519181728363,0.9983205795288086,3.5111756915284786e-06
44,0.25472119450569153,0.25203412771224976,0.7218045592308044,0.9983142614364624,2.447174210828962e-06
45,0.25478261709213257,0.2518726587295532,0.6908888220787048,0.9984292387962341,1.570841959619429e-06
46,0.25476139783859253,0.2520869970321655,0.7308226227760315,0.998282253742218,8.856374620336283e-07
47,0.2544959783554077,0.2522055506706238,0.7532093524932861,0.9982139468193054,3.942649300370249e-07
48,0.25445374846458435,0.2520771026611328,0.7287335395812988,0.9982884526252747,9.866357686405536e-08
49,0.25467464327812195,0.25235238671302795,0.7787680625915527,0.9981202483177185,0.0
